,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
670,CARMEN-I_IR_741.txt,,,,0.0,376,,0.0026595744680851063,,bi
671,CARMEN-I_IR_747.txt,,,,0.8367951299658843,0,,1.0,,es
672,CARMEN-I_IR_753.txt,,,,0.9710402770162881,34,,0.029411764705882353,,bi
673,CARMEN-I_IR_754.txt,,,,0.8921977808135643,0,,1.0,,es
674,CARMEN-I_IR_755.txt,,,,0.9993456917548408,34,,0.029411764705882353,,es
675,CARMEN-I_IR_756.txt,,,,0.0,87,,0.011494252873563218,,es
676,CARMEN-I_IR_757.txt,,,,0.9827446571245381,108,,0.009259259259259259,,es
677,CARMEN-I_IR_763.txt,,,,0.5349102023530998,0,,1.0,,es
678,CARMEN-I_IR_764.txt,,,,0.0,914,,0.0010940919037199124,,es
679,CARMEN-I_IR_766.txt,,,,0.7698881462676459,0,,1.0,,bi
680,CARMEN-I_IR_770.txt,,,,0.9804509167061485,0,,1.0,,es
681,CARMEN-I_IR_775.txt,,,,0.0,2242,,0.00044603033006244426,,es
682,CARMEN-I_IR_78.txt,,,,0.9606175835853682,0,,1.0,,es
683,CARMEN-I_IR_781.txt,,,,0.9874019829360391,119,,0.008403361344537815,,bi
684,CARMEN-I_IR_782.txt,,,,0.9351013368555142,0,,1.0,,es
685,CARMEN-I_IR_783.txt,,,,0.0,1619,,0.0006176652254478073,,bi
686,CARMEN-I_IR_785.txt,,,,0.9692888633635044,0,,1.0,,es
687,CARMEN-I_IR_788.txt,,,,0.0,576,,0.001736111111111111,,bi
688,CARMEN-I_IR_789.txt,,,,0.928470874134597,0,,1.0,,bi
689,CARMEN-I_IR_8.txt,,,,0.9046880724903285,0,,1.0,,es
690,CARMEN-I_IR_802.txt,,,,0.5513117329132615,0,,1.0,,es
691,CARMEN-I_IR_805.txt,,,,0.0,256,,0.00390625,,es
692,CARMEN-I_IR_808.txt,,,,0.9470042153447461,0,,1.0,,es
693,CARMEN-I_IR_810.txt,,,,0.8672252959567739,0,,1.0,,es
694,CARMEN-I_IR_818.txt,,,,0.8433303429553392,653,,0.0015313935681470138,,es
695,CARMEN-I_IR_819.txt,,,,0.9753568174713385,212,,0.0047169811320754715,,es
696,CARMEN-I_IR_82.txt,,,,0.9833551023910007,193,,0.0051813471502590676,,es
697,CARMEN-I_IR_820.txt,,,,0.6745778755085035,0,,1.0,,es
698,CARMEN-I_IR_822.txt,,,,0.9721052486452848,0,,1.0,,bi
699,CARMEN-I_IR_824.txt,,,,0.6218793693107351,0,,1.0,,es
700,CARMEN-I_IR_828.txt,,,,0.7846737299098826,0,,1.0,,es
701,CARMEN-I_IR_829.txt,,,,0.722005454379355,0,,1.0,,bi
702,CARMEN-I_IR_839.txt,,,,0.9924588803426311,57,,0.017543859649122806,,es
703,CARMEN-I_IR_840.txt,,,,0.0,1755,,0.0005698005698005698,,es
704,CARMEN-I_IR_841.txt,,,,0.8412241382487123,0,,1.0,,es
705,CARMEN-I_IR_842.txt,,,,0.9718682276221104,68,,0.014705882352941176,,bi
706,CARMEN-I_IR_847.txt,,,,0.9903432586506483,165,,0.006060606060606061,,es
707,CARMEN-I_IR_853.txt,,,,0.0,880,,0.0011363636363636363,,es
708,CARMEN-I_IR_857.txt,,,,0.7812339353482596,0,,1.0,,bi
709,CARMEN-I_IR_86.txt,,,,0.9887836561334794,0,,1.0,,es
710,CARMEN-I_IR_864.txt,,,,0.905450866757478,0,,1.0,,es
711,CARMEN-I_IR_867.txt,,,,0.9194779987689515,0,,1.0,,es
712,CARMEN-I_IR_87.txt,,,,0.9583964483669045,0,,1.0,,es
713,CARMEN-I_IR_874.txt,,,,0.9906980648904473,0,,1.0,,es
714,CARMEN-I_IR_876.txt,,,,0.28090277912728034,0,,1.0,,es
715,CARMEN-I_IR_877.txt,,,,0.0,408,,0.0024509803921568627,,bi
716,CARMEN-I_IR_880.txt,,,,0.9826801421159057,89,,0.011235955056179775,,bi
717,CARMEN-I_IR_89.txt,,,,0.9235894572412559,0,,1.0,,es
718,CARMEN-I_IR_892.txt,,,,0.9305597253457981,0,,1.0,,es
719,CARMEN-I_IR_896.txt,,,,0.9150263663531027,0,,1.0,,bi
720,CARMEN-I_IR_897.txt,,,,0.9885407604921589,0,,1.0,,bi
721,CARMEN-I_IR_898.txt,,,,0.0,1189,,0.0008410428931875525,,es
722,CARMEN-I_IR_900.txt,,,,0.4951844730405125,0,,1.0,,bi
723,CARMEN-I_IR_903.txt,,,,0.39762820971924545,0,,1.0,,es
724,CARMEN-I_IR_906.txt,,,,0.9929910363291825,114,,0.008771929824561403,,es
725,CARMEN-I_IR_911.txt,,,,0.9219598927267293,0,,1.0,,es
726,CARMEN-I_IR_912.txt,,,,0.9035971916454109,0,,1.0,,es
727,CARMEN-I_IR_916.txt,,,,0.6824851899652955,0,,1.0,,es
728,CARMEN-I_IR_919.txt,,,,0.0,443,,0.002257336343115124,,bi
729,CARMEN-I_IR_92.txt,,,,0.9673475223198686,0,,1.0,,bi
730,CARMEN-I_IR_922.txt,,,,0.7114554012274112,0,,1.0,,cat
731,CARMEN-I_IR_925.txt,,,,0.9977372068398479,16,,0.0625,,es
732,CARMEN-I_IR_927.txt,,,,0.9854485559807812,83,,0.012048192771084338,,es
733,CARMEN-I_IR_929.txt,,,,0.8657432381047236,107,,0.009345794392523364,,es
734,CARMEN-I_IR_939.txt,,,,0.7680252232613836,0,,1.0,,cat
735,CARMEN-I_IR_940.txt,,,,0.0,89,,0.011235955056179775,,es
736,CARMEN-I_IR_945.txt,,,,0.0,1163,,0.0008598452278589854,,es
737,CARMEN-I_IR_948.txt,,,,0.9993065972746868,21,,0.047619047619047616,,es
738,CARMEN-I_IR_949.txt,,,,0.8552737940053007,0,,1.0,,es
739,CARMEN-I_IR_952.txt,,,,0.9781473857393695,0,,1.0,,es
740,CARMEN-I_IR_955.txt,,,,0.0,1995,,0.0005012531328320802,,es
741,CARMEN-I_IR_956.txt,,,,0.9778299505494592,0,,1.0,,es
742,CARMEN-I_IR_957.txt,,,,0.9431531943387872,0,,1.0,,es
743,CARMEN-I_IR_958.txt,,,,0.9602168884621366,82,,0.012195121951219513,,bi
744,CARMEN-I_IR_960.txt,,,,0.0,1224,,0.0008169934640522876,,es
745,CARMEN-I_IR_961.txt,,,,0.9760315683873898,0,,1.0,,bi
746,CARMEN-I_IR_963.txt,,,,0.9978151031088762,56,,0.017857142857142856,,es
747,CARMEN-I_IR_966.txt,,,,0.9181723430415267,0,,1.0,,es
748,CARMEN-I_IR_971.txt,,,,0.0,804,,0.0012437810945273632,,es
749,CARMEN-I_IR_973.txt,,,,0.7453591404390404,0,,1.0,,es
750,CARMEN-I_IR_975.txt,,,,0.667234140004258,229,,0.004366812227074236,,bi
751,CARMEN-I_IR_979.txt,,,,0.6197132190481457,0,,1.0,,es
752,CARMEN-I_IR_981.txt,,,,0.5218654279890751,0,,1.0,,es
753,CARMEN-I_IR_983.txt,,,,0.9360184284061196,0,,1.0,,es
754,CARMEN-I_IR_984.txt,,,,0.9785322666435947,21,,0.047619047619047616,,es
755,CARMEN-I_IR_986.txt,,,,0.9376338000058483,0,,1.0,,es
756,CARMEN-I_IR_987.txt,,,,0.9605692703911617,101,,0.009900990099009901,,es
757,CARMEN-I_IR_988.txt,,,,0.9957685558530527,0,,1.0,,es
758,CARMEN-I_IR_989.txt,,,,0.9404430260552346,105,,0.009523809523809525,,es
759,CARMEN-I_IR_990.txt,,,,0.9919671717724003,159,,0.006289308176100629,,bi
